Date,SP500_ret,GOLD_ret,NVDA_ret,JPM_ret,MELI_ret,GOOG_ret,JNJ_ret,RTX_ret,WMT_ret,YC_3M,YC_5Y,YC_10Y,VIX
2013-04-11,0.0038429559959709536,0.0002654737113929606,0.003650533567086889,0.0012170927776131713,0.012670790088743722,-0.004687305849906842,0.006701475395757495,0.005413246177452979,0.003545956179577203,0.0006300000101327896,0.01791000008583069,0.02997999906539917,0.12239999771118164
2013-04-12,-0.04130691814830367,-0.0004301984545733717,0.005089285288965684,-0.0061021872365576435,-0.01609784897381772,0.024749994444704937,-0.0013574859592115907,0.009850044160364835,-0.0028407983185489982,0.0005499999970197678,0.017209999561309815,0.02917999982833862,0.120600004196167
2013-04-15,-0.09820579166610166,-0.010330978066779295,-0.012526903612891438,-0.02228297486378894,-0.035146785276638504,-0.020842165077577413,-0.02293869854452124,-0.0011460110411207758,-0.02323412455036511,0.0005499999970197678,0.01702000021934509,0.028819999694824218,0.1727000045776367
2013-04-16,0.019073209052712592,0.014524463939826315,0.020951648801711187,0.011615926378090613,0.02353289112782253,0.01086133201000794,0.01053041923104825,0.002672296957329845,0.014205840828064531,0.0005200000107288361,0.01718999981880188,0.029030001163482665,0.13960000038146972
2013-04-17,-0.0033225726891608076,-0.01371906850614657,0.005497776281044864,-0.035688154580233444,-0.025258603300946092,-0.013204116309042169,-0.01772011510098137,-0.002162817368183134,-0.014431313685983937,0.0005000000074505806,0.017039999961853028,0.028859999179840088,0.16510000228881835
2013-04-18,0.007065164563453408,-0.021505907495500853,-0.008618459446502413,-0.0032108341432306453,-0.02392115032551434,-0.019740323346972843,-0.014100185384961161,-0.01734483904325801,-0.006723555969544215,0.0005000000074505806,0.01684999942779541,0.02864000082015991,0.17559999465942383
2013-04-19,0.0023679189985097437,0.04338442213157201,0.015625492808047703,0.012570799261042431,0.015793282824991373,0.002389741778640486,0.01807711232826703,0.014538638933998094,0.008808989051054539,0.00045000001788139346,0.01702999949455261,0.028819999694824218,0.14970000267028807
2013-04-22,0.01825136820422557,0.00030013095534453527,0.00401655983166993,0.002537524240091571,0.01875674109831671,0.001589518455726635,0.004388607036536207,-0.004095846076508369,0.00465079821542691,0.00045000001788139346,0.016979999542236328,0.02880000114440918,0.14390000343322754
2013-04-23,-0.008764563117938273,0.009689030358742468,0.007282209269988904,0.017169301919723434,0.0034116401672630303,0.025874088375414495,-0.00793513450610872,0.014262429981227065,0.010365312805553195,0.00045000001788139346,0.016979999542236328,0.028880000114440918,0.1347999954223633
2013-04-24,0.010452107037941971,0.006846104130806996,-0.01248232368735902,0.01135337475085274,0.027295186780090575,0.033488739674571555,-0.009627360013598096,-0.013493126923719956,6.340170072505202e-06,0.00048000000417232515,0.016979999542236328,0.028889999389648438,0.13609999656677246
2013-04-25,0.026620193431925898,-0.005362007351509046,0.009786694392793116,0.005730649607266436,0.001035152272899964,0.008199672272392267,0.0011948985427512326,0.007914254071761828,0.0040266145649914264,0.0005000000074505806,0.017109999656677245,0.029079999923706055,0.1361999988555908
2013-04-26,-0.005625365162654106,-0.00953738809788307,-0.0011735371046208698,-0.0024519725246210378,0.007215817339996988,-0.004464577165761208,-0.010476691183256115,0.0049465153671302,-0.001843811801517603,0.00045000001788139346,0.016629999876022337,0.02859999895095825,0.13609999656677246
2013-04-29,0.009448922631150936,0.021772378612623378,0.0053892423604553485,0.0008183204886371698,0.016300470110739873,0.011860960705780244,0.00514289228205822,-0.008257900623667158,0.007160315369406867,0.00045000001788139346,0.016679999828338624,0.02871999979019165,0.13710000038146972
2013-04-30,0.003265703540304088,0.0067046078904891004,-0.004098109963293517,0.001838039466169672,0.016336743122281838,0.01463092320331505,-0.0036087531839177345,-0.008583514191575325,0.0024818174185821107,0.00045000001788139346,0.01674999952316284,0.028840000629425048,0.13520000457763673
2013-05-01,-0.017749242617428607,-0.005033376490503727,-0.01180277050908174,-0.020615272932936524,-0.026493377452950995,-0.00875269089998465,-0.0026322542544665595,0.004364886812369573,-0.009351472649563597,0.0005000000074505806,0.016390000581741334,0.028399999141693114,0.14489999771118164
2013-05-02,0.014687911508286078,0.011127115697990853,0.010981218229408896,0.0014569611940142835,0.02788443712894928,0.011653436527088168,0.007658931880885955,0.005111283842737624,0.009364003810320654,0.0005000000074505806,0.0163100004196167,0.028280000686645507,0.13590000152587892
2013-05-03,-0.0023191704417664383,0.019232655120990483,0.00690390587828027,-0.010664269485207711,0.03213937056850291,0.004335078347321053,0.01471420154513492,0.010018666602621629,0.010479563948170068,0.00045000001788139346,0.017519999742507935,0.029660000801086425,0.12850000381469726
2013-05-06,0.0025916852087926046,0.018544648535781416,-0.012556475168390868,0.01274218930785942,-0.0006731024698831689,-0.0028878083971357604,0.0040729762286386695,-0.00531371783905632,0.0019059611284841793,0.00029999999329447744,0.017710000276565552,0.029860000610351562,0.1265999984741211
2013-05-07,-0.013095367795032509,-0.005026810224324496,0.009987724147856092,0.01972916990628759,0.16452748727868194,-0.01310070647727346,0.004056193288073384,0.0,0.005216639159836944,0.00035000000149011613,0.017829999923706055,0.03002000093460083,0.12829999923706054
2013-05-08,0.017038302086289647,0.018950612931337485,-0.0008187961320853532,0.012537810666101379,-0.0412335727596318,0.01814898083060945,0.005418365536856928,-0.0014049144458234686,0.004130538866697009,0.00035000000149011613,0.01759999990463257,0.029779999256134032,0.1265999984741211
2013-05-09,-0.003466191297197163,-0.00246390328776247,-0.0036337330842606264,-0.014574986131535184,0.006442595377535554,0.0007193962257607822,0.004018107076769084,0.001915142526043745,-0.0036939180287731688,0.00035000000149011613,0.01812999963760376,0.02996999979019165,0.13130000114440918
2013-05-10,-0.022027321577899883,0.009990221653676912,0.007138148742568795,-0.0016320998846572898,0.02313519344786119,0.044295480326629555,0.005157597164891392,0.006230391769130428,0.00431234377158507,0.00035000000149011613,0.01899999976158142,0.031040000915527343,0.1259000015258789
2013-05-13,-0.0016020961104556974,-0.0030720370531356345,0.00104843038322322,0.014396989742083477,-0.01522426894714446,-0.02084873156794842,-0.0031541517203450553,-0.004955726738430144,4.288844886968235e-05,0.00035000000149011613,0.019229999780654906,0.03128999948501587,0.12550000190734864
2013-05-14,-0.0068551254707998055,0.01084656211094659,0.012962195141447808,0.011211385922998307,0.005850996287368737,0.01463981170225881,0.010268072730055255,0.0035605351875367397,0.010091066969150297,0.00039999999105930326,0.019520000219345093,0.031630001068115234,0.12770000457763672
2013-05-15,-0.01999212456538757,0.031938561095159024,0.007674173947539664,0.01697625027339189,-0.005850996287368737,0.01715302119901496,0.004340611976993092,0.013615966383926814,0.005101103490210868,0.00037000000476837156,0.019429999589920043,0.031589999198913574,0.128100004196167
2013-05-16,-0.006753887216782495,-0.013210691394601959,-0.0021703433959876506,-0.002351233718868251,0.005934370569850245,-0.004773318871967636,-0.006701975533580207,-0.017176501571463554,-0.0050223319854110215,0.0002500000037252903,0.018650000095367433,0.030859999656677246,0.1306999969482422
2013-05-17,-0.01613403541922942,0.005857460496677902,0.007291634270207403,0.025758821987686975,0.042580416354167205,0.016271360711092253,0.022647856184921267,-0.008057931090038828,0.01024741198656276,0.00029999999329447744,0.019490000009536743,0.031649999618530274,0.12449999809265137
2013-05-20,0.014113448217259794,-0.0007150859033431267,-0.000908244688966775,-0.00019132435183522034,-0.0073742006541133165,-0.0020196513769175084,-0.0012332621936819166,-0.00605421268967099,-0.0007078684047074901,0.00035000000149011613,0.01965000033378601,0.03174000024795532,0.13020000457763672
2013-05-21,-0.004706572368188056,-0.001718499386452521,0.0065683280330182114,0.013864296231056006,0.004414941501239333,0.010443249254608045,0.003285686194511861,-0.00012901530057263244,0.0017209046830028996,0.00039999999105930326,0.01944000005722046,0.03148999929428101,0.1336999988555908
2013-05-22,-0.007430698684902204,-0.019539829780447437,-0.0014683909158739183,0.011439560013621008,-0.03471659743219302,-0.035474345145686925,-0.01341612876867071,-0.004662593526603143,-0.008308074265778842,0.00035000000149011613,0.020260000228881837,0.03209000110626221,0.1381999969482422
2013-05-23,0.017684200980975895,-0.007482323435999749,-0.006742165244042475,-0.005234710926817154,-0.00557148905252447,0.01584604780357357,-0.007927123742760056,-0.009128869756997116,-0.0029281151046065546,0.00039999999105930326,0.020230000019073487,0.03197000026702881,0.1406999969482422
2013-05-24,-0.0037425918742926,-0.01078511469527399,-0.004482548935647479,0.005793641178416742,-0.023625719677748513,-0.006170513703335434,-0.004724027121439267,0.012757512955289041,-0.0005515174989882965,0.00037000000476837156,0.020109999179840087,0.03174999952316284,0.13989999771118164
2013-05-28,-0.005567875242675768,0.009061872884396749,0.009058396073973185,0.017366256201964525,0.010447353890605804,-0.0006882521712545664,0.009737812692292014,0.00012924322629492835,0.00632096210916,0.00035000000149011613,0.021349999904632568,0.032899999618530275,0.14479999542236327
2013-05-29,0.008807502165757874,-0.014815190253063548,-0.02262587260288562,0.001281126391129206,-0.002707801905724061,-0.006213378883032972,-0.008896242890331418,-0.014198066008149546,-0.007072936243165628,0.00039999999105930326,0.02124000072479248,0.03272000074386597,0.14829999923706055
2013-05-30,0.014414371750389066,0.0028174865134764637,0.003961792227138439,0.017227947593796422,0.006586884669291138,0.013072144757622972,0.008791783993669089,-0.007901471401311255,0.0036636251143127296,0.0002500000037252903,0.02124000072479248,0.03286999940872192,0.1452999973297119
2013-05-31,-0.01348048271637925,0.0005282258114163163,-0.02127355139862175,-0.0186924361208054,-0.03590320367954902,-0.010996402238191871,-0.011107250901219778,-0.010500648697816306,-0.014410576921856766,0.00029999999329447744,0.021640000343322755,0.03308000087738037,0.16299999237060547
2013-06-03,0.013622131324814823,-0.004129215241104323,0.0062762638594211495,-0.0018336072955769112,0.0023526767067041376,-0.0013834673642438844,0.0034709796798439996,0.011293456853712414,0.005918439859741831,0.00029999999329447744,0.021340000629425048,0.032760000228881835,0.16280000686645507
2013-06-04,-0.010395975120352396,-0.009880041035320808,-0.007227407146831233,-0.00829255051754485,-0.0009577846355579567,0.0013834673642438844,-0.010025795316686459,0.003297227554230897,-0.005526048005605411,0.00039999999105930326,0.021370000839233398,0.032969999313354495,0.16270000457763673
